_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
3Gc7jPijwQ2ms2WkN,1429624322312,down,51.32,48.98,104,1273622400,52.5,BIIB,8
j5ZMT6pznAtBQnb6G,1429625257058,up,159.00,169.50,113,1190073600,154.97,BLK,1
tHx8PRhmxwgMAvoGj,1429625290377,up,196.00999,185,155,1195084800,185,BLK,3
NxDBJqDj4tuCkYJgt,1429625320273,up,210.33,201.48,195,1200355200,201.48,BLK,2
6Te7hWhajSMwSt8ue,1429662581913,up,55.61,54,102,1182124800,54,ITW,8
hbnXRSnseFyhvazAr,1429662599072,up,54.42,53.98,111,1183075200,53.98,ITW,1
WcS2hCJinnaKr7jN4,1429662954379,down,22.75,18.44,90,1002067200,23.55,USB,3
TReSymJ8iYCfC5Qfk,1429663018344,down,17.50,17.38,97,1002844800,18.55,USB,7
HdCNPNdFaMGSCKyLD,1429663407663,down,12.52,12.96,90,1286409600,13.06,GNW,5
3ukFtTBKGpz3wpXwr,1429663450488,down,10.96,11.42,106,1288310400,13.77,GNW,13
XgAZRsmzc3a4znymR,29.80,30.46,12,1065571200,128,up,1429663636451,MET,28.77
RPcGmYPa6yBfXJ925,57.51,60.12,6,1351036800,90,up,1429663685395,AMP,55.94
hDLHh8A3EXAHsEjSq,62.00,65.28,2,1356912000,134,up,1429663790746,AMP,61.44
xbHdvG33QCxxxCNNE,50.77,51.06,2,1278028800,96,down,1429663859538,K,51.06
5tfWxiNdajswpxmfv,51.56,52.56,12,1278892800,101,down,1429663873326,K,52.56
Thi64yCx2S4DhJBkq,73.34,73.24,4,1392163200,90,up,1429663920402,YUM,71.66
7dokppCWGmsx3S8SC,75.28,74,1,1395187200,114,up,1429663950375,YUM,74
C9KbXTpkeBmFt84F5,76.00,73.98,3,1395360000,116,up,1429663959217,YUM,73.98
siQ4ub5CnECyDekZk,3.81,3.69,5,1022025600,90,up,1429664005534,AMT,3.69
keBJ9ynJP425eH6bB,3.90,3.59,2,1023235200,99,up,1429664034567,AMT,3.59
TFuW864c3yXsknjie,2.10,1.80,7,1032307200,172,down,1429664069640,AMT,2.57
J3DmQzqRJJZT7dawT,49.90,52.57,12,995241600,110,down,1429664108057,RAI,52.57
YGQ7nFQ2hPxwge53t,53.30,52.87,1,996796800,124,down,1429664136172,RAI,52.87
ygSa27e8GnBMsW2YE,52.45,54.10,11,997056000,125,down,1429664145160,RAI,54.87
tgmjEvuZkYJZ8qoZY,18.88,18.49,1,1147132800,96,up,1429664193266,AMAT,18.49
AskHwqDTjqpuCiMyS,18.52,18.44,1,1147219200,97,up,1429664201158,AMAT,18.44
XDhhSWXGNj4DbApvH,17.07,15.68,38,1147910400,103,down,1429664220501,AMAT,17.76
wsv6Z4wopTST6JuJi,15.51,16.03,3,1154476800,155,down,1429664306105,AMAT,16.03
bWvvosRBt7KHDYYjw,15.40,16.07,9,1154908800,158,down,1429664315210,AMAT,16.07
EkKPmZk4sSHwG6RTu,58.97,59.61,6,1400716800,90,up,1429664347453,CBS,56.5
YYxbWQz35r2c9JbA4,60.17,59.33,2,1401753600,97,up,1429664373784,CBS,59.33
eiJzFSAHqKfgeoa4j,62.00,60.11,5,1402444800,103,up,1429664386821,CBS,59.66
Gxiy48ovAzwanS3tN,58.90,60.06,2,1403568000,112,down,1429664405110,CBS,60.06
LQ3gQhhriymgHFds7,44.99001,46.33,4,1001030400,110,down,1429664442780,KIM,46.33
T2JTQm5ttGRMrtEcC,51.75,49,3,959040000,112,up,1429664497094,APC,49
nYNAizgEJmHEpgnn8,51.6875,49.62,6,960854400,126,up,1429664515001,APC,49.5
GM8TiN4BDAjX8o8S9,17.51,18.19,41,1257724800,93,up,1429664570668,MYL,16.48
dDTJ5c23Rn88HEHoz,18.40,22.10,41,1266278400,159,up,1429664665342,MYL,17.25
A9shcdvNjhnsK3o9T,29.58,29.10,7,1270425600,106,up,1429664803454,PFG,28.63
ZtZr9WsDXqioQG43d,26.78,27.06,1,1274918400,144,down,1429664836673,PFG,27.06
yEnY5TBRk9eCDgtXq,49.17,50.06,1,1239235200,90,down,1429664854345,FDX,50.06
aDwWNHGctKmSJ3PHG,52.72,55.75,41,1242259200,114,down,1429664888687,FDX,60.06
eP8RdmbqZe55dijhP,35.45,34.80,6,1096848000,118,up,1429664984922,AIV,34
35cxxP4zfxpmYB4AW,49.91,48,10,1163721600,92,up,1429665027078,CCL,48
pAjbjHkMWZGciAp7i,159.28999,162.11,3,1395878400,101,down,1429665146414,LMT,162.11
r9YhSK6FS3EN9tQBd,160.22,162,17,1398384000,121,up,1429665188239,LMT,155
iA3QQ8BBxGxPpZFhN,162.67,163.14999,4,1400803200,141,up,1429665225670,LMT,159
