_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
tqpZr3BAuaASWeeNy,91.87,97,41,1290124800,91,up,1429982812233,UNP,85.97
Tc2rWtRagRE6ASbEB,34.36,33.68,16,1149552000,93,up,1429982870843,PDCO,33
Ys5ChuYTpKjwCbkPC,33.80,32.97,3,1154044800,130,up,1429982902568,PDCO,32.97
qBhYH6Bjd3Ebk6Kkw,38.15,37.75,7,1205107200,90,down,1429982919905,PLL,39.04
E8nCKMp6eTntvj4DJ,35.94,37.04,3,1207699200,111,down,1429982967533,PLL,37.04
iGegaHSWrqzb2Ns9N,36.12,37.05,1,1208304000,116,down,1429982975513,PLL,37.05
KED7cNEpaf6vKgtkX,34.79,36.05,2,1210118400,131,down,1429982986394,PLL,36.05
Dz6PLNEkDehfhP6Pw,30.17,29.90,5,1307577600,90,down,1429983002894,RSG,31.05
ecujhaPTjSKty3DtT,31.04,31.33,8,1308873600,101,up,1429983018338,RSG,29.98
dQ2NFDZq339ePg2qJ,29.67,30.55,5,1310688000,115,down,1429983035605,RSG,30.55
CtSzwFiSxGhbkqfmi,31.53,32.55,2,1205798400,90,down,1429983081680,PAYX,32.55
ZQBFb8oNPwKqSg5ha,32.10,35.55,4,1206576000,96,down,1429983093852,PAYX,35.55
D6htgCgL7f6vM7bGd,66.67,66.84,4,1286409600,110,up,1429983147314,DVN,63.93
kR7nzAp3rxq6AxFu8,66.67,69.60,2,1288742400,129,up,1429983175693,DVN,64.93
MY8xrfM7iPoQBdPMN,72.38,70.94,5,1290124800,141,up,1429983207125,DVN,69.39
nc4nfjfnGwiKMpjK2,25.48,25.73,10,1006819200,99,up,1429983251573,MAC,24.97
u3oKnGf59ZHPNHBi4,26.26,26.91,5,1009411200,120,up,1429983321678,MAC,25.48
mb4DA3bSnrTSypP77,27.17,27.40,8,1011830400,138,up,1429983349858,MAC,26.48
Hiea3QNXLj7aMjydD,28.18,29.39,6,1246838400,110,down,1429983421355,MET,31.03
sJzcLSZbxb45yuNW3,33.72,36.73,3,1248998400,129,up,1429983464546,MET,31.63
Ekm89P4rR94HqoGx3,36.68,37.24,4,1249862400,135,up,1429983487906,MET,34
z6z9uzppSFBXYttf5,37.74,38.32,4,1250812800,144,up,1429983508008,MET,36
9Du8cpwJmLnbhBhsQ,72.03,73.02,9,1343001600,90,up,1429983622597,NSC,71
qttKGLiK2QmC8hfMR,74.42,72.94,9,1344816000,105,up,1429983672213,NSC,72.94
4nCXKsS277ge8c3XR,61.86,63.41,2,1201737600,128,down,1429983758309,JNJ,63.41
xifW8dkwYzCM58eyX,62.13,63.55,3,1202688000,135,down,1429983768894,JNJ,63.55
SNMSe3guJw3uyi7sS,42.25,44.33,3,1279497600,96,down,1429983818892,BTU,44.33
wZ4FoywHFYK2XfxaB,31.34,27.49,19,1198022400,90,down,1429983867990,ADI,33.04
xwantMK7coXsQPaab,30.82,29.90,5,1207094400,160,up,1429983926087,ADI,29
4pP9sXG6EbRA5k7tK,50.65,48.12,17,1090540800,90,down,1429983956770,FITB,52.02
jRtsRCn5sgkhKfBEb,49.12,50.03,3,1094083200,119,down,1429984022632,FITB,50.03
FP9CNQjwC56ADsCY8,37.00,39.00,6,937958400,90,up,1429984079250,PKI,34
j6pyugPftgwwmekfg,59.00,60.12,3,1095984000,119,down,1429984210210,PPG,60.12
ir5E4dukWpNNGLWHK,60.95,60.44,1,1097539200,131,up,1429984230356,PPG,60.44
harZ6dDxLra7tiRfg,32.49007,30.41,13,1029974400,90,down,1429984250315,VZ,34.55
iWYbeDByJB5eMSNXv,35.11007,36.82,10,1034726400,128,up,1429984321031,VZ,31.97
tFubSQKDhTMv8ayXM,36.56,36.60,9,1298592000,95,up,1429984403464,ADM,34.97
mCHkxJLifCqrNdQmr,36.13,37.02,11,1300752000,112,up,1429984440143,ADM,33.97
Tm7oY5qqrAfdoZE4y,48.30,48.31,17,1060732800,94,up,1429984515373,CMI,45
wgMeauhKPGeEwKqAu,52.31,50,3,1066262400,139,up,1429984569269,CMI,50
yoHnwbE4wfLndCyMb,19.71,21.40,4,1036108800,126,up,1429984609072,SNDK,16.97
g2aG23aejbFYQbQgL,26.55,26.49,12,1106179200,90,up,1429984632303,GNW,25.25
BN9oTwJLZgwfAcDdG,37.97,39.42,1,1186012800,102,down,1429984697126,VIAB,39.42
y4LzCmPX6QsKkvmHg,43.88,44.51999,5,1127779200,99,up,1429984745967,GGP,41.82
DRpLgjbrw7xBLfLtg,40.90,40.46,7,1129075200,110,down,1429984782536,GGP,43.04
oNme7J5CJDfwhx43x,28.22,28.70,5,1190851200,97,up,1429984838050,KR,27.68
NCcn3e2QaKqxXJpKT,56.80,53.96,8,1112745600,102,up,1429984985092,FLR,53.96
tonDsnNBLKc46ujZQ,30.45,31.37,3,1189555200,133,up,1429985044214,NBR,28.96
y7Y6zLt2qRcTQhi99,34.84999,34.77999,7,1033516800,90,up,1429985125372,LUK,32.67
Ppqxj5eXtuQdX4bLp,34.10001,33.18,14,1044489600,177,down,1429985172814,LUK,35.055
GyJfuy5dQWmEuevre,57.50,60.75,6,979689600,90,down,1429985273453,CAM,60.75
5GAbHC3Po2fKCbSKT,55.41,60.33,6,987638400,154,down,1429985303304,CAM,60.33
KM9vvbwCsPZPjnbdx,70.61,68,11,1124409600,90,up,1429985325099,XL,68
8rN9hmwFtDKeg4bjb,12.66,13.55,7,1099008000,90,down,1429985355182,STX,13.55
aN3ngc8mQuXFngEnt,52.59,51,1,1307923200,90,up,1429985399067,EQT,51
67egiMQHAGYCiGKuS,58.73,56,5,1256083200,90,up,1429985490136,WAT,56

Total Wins  Total Losses  Avg Win Avg Loss  Ending Capital (using R = 1%) Expectancy  avg. length: 6.01
50          50            0.77    -0.79     10014                         -0.01
