_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
k7tihbcyK8WdXsLSq,1434669327494,down,77.149991,81,137,1102464000,82,MUR,6
3QKQhxkEWkRN5hLH4,1434669358231,up,80.059993,78.1,151,1104278400,77.5,MUR,4
EjQKy4f6Jve22CmC9,1434669392696,down,47.349998,48.2,130,1401321600,49,C,5
Ch7MRXqRQggMHMJcF,1434669440041,up,43.125,45,151,958694400,41,EXC,5
CHFE6Lyj8M39jJzLJ,1434669475562,up,42.3125,44,163,960336000,40,EXC,5
Q6WWsnCnQoPcmNChG,1434669518804,down,41.4375,43.2,178,962150400,44,EXC,9
BR4KE67gFX5Xwf7t9,1434669572517,up,31.040001,32.54,139,1245628800,30,EL,7
P2W4JRHRqmNuCxKBP,1434669641663,up,22.60,21.5,133,1025222400,21,CCE,4
2uAtXwcTPtCBZaY8u,1434669688097,up,25.75,25.58,134,1065052800,24.5,MWV,12
cWQHN8gd7BHxXP5xY,1434669849150,down,50.279999,47,134,1338249600,52,FLR,6
AQMABW9TWtgbaM2rb,1434669923336,down,47.630001,50.4,172,1343001600,51,FLR,5
e5SLsn57nMjnkfYSs,1434669973081,up,79.00,76.4,157,1172534400,76,DO,3
NXDrx3HJipLsFfbPZ,1434669990306,down,76.660004,77.4,167,1173744000,78,DO,5
Xp2peJY2LvjBkv8ad,1434670034067,up,63.549999,62.1,137,1058745600,61.5,AVP,8
EeLTrAhmvbztA9EJ8,1434670073397,up,64.559998,65.900002,175,1063324800,61,AVP,14
uicws2ca3WaAneuBR,1434670164480,up,41.00,38.75,166,1148515200,36,ADM,13
F7NGifpqkyYpv32nE,1434670295532,down,22.959999,23.1,210,1370390400,24.2,CBG,8
HGMZevZCGufK4Phaq,1434670360533,up,14.26,14.3,152,1377043200,13.4,BAC,12
4DCtoPcrBo5kHBBwm,1434674013424,down,24.17,22.75,187,1243987200,27.5,EQR,13
tE4Pr4ZHLhGJf7vWs,59.939999,56.5,5,1206403200,130,down,1434845272809,STI,66
EPzTrRiJoaWJBMrYk,11.39,11.62,4,1072656000,130,up,1434845344370,SCHW,10.5
CEFfkomkwbBowag9e,12.45,12.88,8,1076284800,158,up,1434845391691,SCHW,11.5
efWKDfmgsQucuSCtK,55.8125,56,4,930009600,130,up,1434845453597,MLM,54


Total Wins  Total Losses  Avg Win Avg Loss  Ending Capital (using R = 1%) Expectancy  avg. length: 7.66
55          45            0.63    -0.62     10753                         0.07        all-in: 22023
