_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
rsWZYD67DzTZGFjMH,1430355376181,up,27.00,25,144,970099200,25,FE,15
6a5FBXL43mSuCEeeb,1430355415876,up,27.4375,26.75,222,980121600,25,FE,37
AqXZDJYKtdSRkxjhm,1430355485696,up,76.80,79.88,130,1065139200,72,DHR,15
4iqDt7hXryCJMTeBF,1430355555479,up,82.25,89.77,167,1069718400,79,DHR,28
YbaXYNQrRqd9kWAoh,1430359358696,down,48.9101,47,181,1011657600,51,VZ,9
wPLyKA5ea4C8hijkZ,1430359404297,down,45.20009,47.5,197,1013558400,47.5,VZ,9
ABxi3XRGv35pSeE6o,1430359447990,up,21.45,22.94,168,1270425600,20.5,SEE,17
hLZnZhnrYCSQRh6R3,1430359540123,down,21.19,22,241,1279497600,22,SEE,3
HFP83vGPNmgfikFB5,1430359589191,up,33.00,34,132,1039046400,28,CSC,28
dRazZwWjp8czukKGu,1430359658667,up,96.27,93,161,1299801600,93,VFC,11
YkmZrL8EsdR9Pm2H6,1430359671714,up,95.46,100.25,172,1301270400,91,VFC,14
YKSwuLMZmkFxaDQJE,1430359856841,up,44.625,45,155,960163200,40,IPG,16
azCEdreXpK7nzvBrS,1430359909429,down,37.95,37.5,130,1184025600,39.5,VTR,10
uyZBSZyNprEWksCPy,1430359990825,up,24.75,23.5,130,975888000,23.5,K,6
tKwDEcLa6zgKbzjbf,1430360026403,up,43.89,42,164,1142380800,42,BLL,19
XTouSFowm3B9BYkKv,1430397980583,down,42.89,37.5,130,1219622400,47,COG,17
tSdt3RKCrhm2GpXsu,1430398157211,down,54.20,43,130,999734400,56,EXC,40
eHSuMnyPGrbGYf7oQ,1430398379094,up,21.32,20.75,142,1352246400,20.75,HIG,2
b9GopQH9hZKsBHmL7,1430398389696,up,20.78,22.38,151,1353369600,19.75,HIG,23
HccYsXTF5JvAEPgh7,1430401153048,down,52.97,52,205,1126742400,56,TGT,12
jJtn5yezgKe5auPTz,1430484908695,up,94.71,89.94,138,1186012800,89.94,SLB,2
9YwNHRnyYGrQButxE,1430484927552,up,94.75,106.97,158,1188432000,89.94,SLB,14
RGHL6tuhMSiK8XoE7,1430485824954,up,66.04,68.68,142,1184112000,63.94,MON,8
h8XpRfDybWMDQBMNz,34.79007,33.33,39,1120003200,160,down,1430589127217,VZ,35.55
3Bw8wzmpCjF6p7gdR,45.55,36.55,17,1232928000,130,down,1430589310125,SPG,55
xwuKZdTuG2upkJRN8,25.91,27.87,13,1013472000,150,up,1430589491971,MAS,24
a4WeuX2dbsTsn4A4Z,81.55,83.23,7,1387497600,130,down,1430589562939,PEP,83.23
pYJESZY7RaoQLZczy,82.12,83.55,3,1388707200,138,down,1430589574473,PEP,83.55
xLNrNfgQx5hmqsDWk,79.09,81,4,1393545600,176,down,1430589592681,PEP,81
nyL55fb8LtH4cxuCL,20.33,21.47,11,1259625600,146,up,1430589641329,XEL,19.5
692ToiYnxL9KNS4EG,20.19,21.58,27,1265760000,194,up,1430589740056,XEL,19
8DMR6e9SDH4tc9d4s,55.90,52,22,1280102400,130,up,1430605350919,VAR,52
AAN5JdCsiaort7G2K,59.77,61.47,21,1285027200,170,up,1430605383832,VAR,56
9hTmgeswZfPpHh3of,27.87,28.5,13,1078358400,132,up,1430605471027,PCG,26.5
SfE4xEdgiTwvrG6cn,28.81,30.24,13,1269993600,132,up,1430605755293,ADI,27.94
mt3rAaCMAZDGWTva9,66.95,64.95,5,1119312000,130,up,1430605890569,MO,64.95
fPCjGXp2dzARw24Wx,66.64,64.94,4,1121385600,147,up,1430605906730,MO,64.94
u9mkYApsRewppbJ2N,30.24,32.15,9,987638400,153,up,1430605942838,MHK,27
otAtxPQ3GTJoQe4Xo,50.20,50.2,5,1348099200,203,up,1430606109790,MSI,48.77
zAzFqsfiMegcyby4S,29.00,28.96,10,996796800,157,down,1430606180736,MCD,31.22
ZqpRjnnK5WhvvdvAE,35.35,37.06,10,1028246400,151,down,1430606331423,TMK,38.06
5774PkefhJ4Gk3p3T,37.01999,37.06,13,1029888000,164,down,1430606360663,TMK,38.06
ijFxPiJ5JDWHYhdJf,46.55,43.88,9,1065571200,130,up,1430606417179,XRAY,43.88

Total Wins  Total Losses  Avg Win Avg Loss  Ending Capital (using R = 1%) Expectancy  avg. length: 12.70
57          43            1.17    -0.86     13326                         0.30        all-in end capital: 22701
