_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
X5CyvkcoHt8MDZRqM,15.6597,16.46,4,1092355200,90,down,1429579202335,TWX,16.46
cw6nKC8Dv7bjzFNYs,16.34969,16.66,3,1092873600,94,down,1429579215570,TWX,16.66
pLFcZsoSJ5MGx9B7E,16.54968,16.86,15,1093305600,97,down,1429579228268,TWX,16.86
kJAmCotvpeadDDugE,16.74968,16.52968,7,1095206400,112,down,1429579273771,TWX,17.01
ap9MY3YMq4DTurMbz,25.10,24.02,2,1217462400,90,up,1429579308212,EBAY,24.02
eeDBjRDPW3gChJW7z,25.43,26.75,5,1217894400,93,down,1429579325050,EBAY,226.02
Z68iMegspR2haNNo9,25.89,25.51,4,1218585600,99,down,1429579357032,EBAY,27.02
Hkr9DGsxhcdSmkDte,24.79,25.44,1,1219881600,110,down,1429579384650,EBAY,25.44
AMLen7aQR7CKJWpmk,25.20,24.07,1,1220313600,112,down,1429579392502,EBAY,25.44
HZYHypwJuCfDfczGm,22.28,20.85,3,1222646400,131,down,1429579423909,EBAY,23.22
CBxe46smW8W86kDab,16.99,15.32,7,1224028800,143,down,1429579448290,EBAY,19.02
32CxX56zJAndGZir5,13.60,14.66,3,1229040000,184,down,1429579481832,EBAY,14.66
ZyJcrqAbMmhxFiBFG,14.48,14.66,8,1229904000,190,down,1429579497538,EBAY,15.66
ErzsNgDcBanujqt7d,36.45,34.05,37,1376524800,90,down,1429579524345,VLO,38.22
CRQvjpFwsfLc27sGZ,20.82,21.33,1,1354060800,93,down,1429579609045,LUK,21.33
XZGqtngkxqNQMTa4z,24.06,23.44,2,1356480000,112,up,1429579630472,LUK,23.44
2e98iyeWiQSFJ6mQE,30.82,34.23,23,1365638400,97,up,1429579681147,HSP,29.98
nYWFYefnJ3YRbxYLT,36.00,35.44,1,1369180800,126,up,1429579727777,HSP,35.44
FanaemR7rG7v2XNDq,35.12,35.09,1,1369267200,127,up,1429579740972,HSP,35.09
zaJGAc54e7Yzxou4h,34.97,34.89,1,1369353600,128,up,1429579749835,HSP,34.89
NgbWMXksNbf2TKHzs,35.35,34.69,2,1369699200,129,up,1429579760560,HSP,34.69
6KcJeiv3KLiKDBdJh,34.79,34.19,2,1370217600,133,up,1429579779327,HSP,34.19
bjSDaZ5nwAfZ3S3o9,34.36,34.17,1,1370390400,135,up,1429579789325,HSP,34.17
8zRfeFBPwY7h3C9do,27.64,28.93,5,1175040000,90,down,1429579822626,VRTX,28.93
oakcBSPwTxAbXt7Jj,28.65,32.23,23,1176681600,102,down,1429579843800,VRTX,32.53
FNagGdu4tynPEyLZo,47.25,46.33,1,985219200,103,up,1429579937967,WMT,46.33
cicG6K4Zy4GGgCzqE,48.91,48.69,1,987465600,120,up,1429579968063,WMT,48.69
krnnjjmtRbHMCMzA2,35.69,32,12,1244160000,90,up,1429580023093,DOV,32
M6CtpxTXWn2qw6TuS,33.53001,32.22,3,1246320000,107,up,1429580039551,DOV,31.98
8WwsBycDupcE6yjhL,39.39,39.77,3,991872000,104,up,1429580080525,COST,38.94
jrbmQfKbxh9aZ5e7G,40.40,43.62,6,992476800,109,up,1429580106089,COST,39.58
W4wQjJWD9kFhyDbj2,85.65,87.16,2,1356912000,90,down,1429580171552,LH,87.16
f62RXqTuHne7Q3uXC,87.62,87.51,7,1357603200,95,down,1429580204410,LH,88.38
745fcF45s7yQj7SDH,88.33,87.98,1,1362096000,131,up,1429580232344,LH,87.98
vTntESfhhYjMxfjsY,88.71,89.96,6,1362355200,132,up,1429580242180,LH,87.74
sXZYccDLutwBQb32D,45.63,46.01,2,1391990400,101,down,1429580289242,CINF,46.01
ARu6Kqz5giQ78sZDq,46.66,47.66,11,1392854400,108,down,1429580311043,CINF,47.66
Fmn8SSaac8fg5HePa,47.90,48.66,2,1395964800,134,down,1429580342592,CINF,48.66
FcRNzW5Tu7qcw3jAT,42.59,41.49,7,1144281600,132,up,1429580409474,QQQ,41.49
ffc8noEig3PJdRqXc,40.61,39.98,1,1379635200,90,up,1429580454898,DOW,39.98
Rap3B6xHJKfZpfsts,39.57,39.28,1,1379894400,91,up,1429580464751,DOW,39.28
6WPytu5tKn6hxgPhQ,39.82,38.97,2,1380153600,94,up,1429580481634,DOW,38.97
D9eArwsvnfn9uf4qL,25.08,26.04,5,1206403200,90,down,1429580498577,IRM,26.04
vLSahdkzyN74zdFtr,35.54,35.55,15,1292371200,90,up,1429580522329,LM,34.22
3d5sJthFS8xN3uvnx,47.69,48.96,8,1300752000,90,up,1429580562106,DTE,46.74
iBRLLQWC5xiJPAcW6,48.23,49.40,5,1302739200,107,up,1429580592478,DTE,47.74
n7v5WgkdiFm6t9wvr,59.74,58.73,6,1255478400,90,up,1429580623738,CHRW,57.35
sDE2tjWt2TNEDJCGA,58.58,57.33,1,1256256000,97,up,1429580642988,CHRW,57.33
hD5Waa2d3B9DivBWb,58.50,59.22,23,1176768000,90,up,1429580666194,SWK,54.5
ho9cb72y8Sw6262mc,76.57,75.16,3,1399593600,90,down,1429580741717,SNI,78.66
