_id,createdAt,direction,entry,exit,startIndex,startDate,stop,ticker,totalDays
yDGX8dfNLh65rSFru,1429791452600,up,18.30,19.30,90,1119225600,17.65,UNM,15
3i9kpgfXLbuk3jMwx,1429791565221,down,19.45,19.67,147,1126224000,19.67,UNM,2
vrQNaxTiZd9mo54FA,1429791618490,up,23.17,23.21,92,1288137600,22.58,PKI,15
fikCKCh7HKRSxGdc9,1429791678490,up,25.90,26.08,128,1292544000,25.47,PKI,5
cmfhwX2phkiwx2Xkh,1429791746493,up,26.61,27.10,165,1297296000,26.22,PKI,3
PBJ3SKtu5h7ykRSdY,1429791824933,up,67.82,65.98,104,1015545600,65.98,HIG,1
gnGNc4zZ9tDnSBEtB,1429791835663,up,65.50,67.60,106,1015891200,64.5,HIG,4
EvsQacYy3ABdw7waS,1429791874944,up,66.15,67.36,114,1016755200,65.75,HIG,4
SxugGseAhy7bBSwAo,1429791915104,up,67.90,66.75,139,1020038400,66.75,HIG,7
8SaiCFkpwJ8HNPWTh,1429791940557,down,67.70,66.81,150,1021334400,68.03,HIG,1
dgqGTLqtiEE2x2Rd2,1429791959659,down,66.40,65.07,155,1021939200,68.03,HIG,7
zHddZ7K8ahKiWsvxK,1429792017661,down,19.99995,15.38997,90,1021507200,22.11,CVC,23
wD5frGNLvnaKTtTDa,1429792137631,up,19.08001,18.48,92,1264032000,18.48,VLO,2
8vttXph99v4T2cFuM,1429792173422,down,17.84,17.78001,109,1266278400,18.52,VLO,5
7BmrZY7Y3La4dKL2J,1429792238082,up,20.63,19.77,130,1268784000,19.77,VLO,4
5pZw5ZRA2qW33iBZf,1429792339493,up,21.95,23.00,99,1072828800,20.97,TJX,8
n9Nzpm4XtX6feYcuf,1429792402020,down,73.78,74.92,90,1250640000,75.55,LMT,3
JdufqbMWYkgcFHwYn,1429792431565,down,73.26,75.55,105,1252540800,75.55,LMT,2
gbt3q4XcWGM7xe7bq,1429792453236,up,78.27,76.89,117,1254096000,76.89,LMT,4
XqY69qgYLHdnzXt8c,1429792496263,down,61.20,60.24,90,1026345600,64,HSY,6
uR7zsZRSbShJowfsi,1429793207319,up,74.05,75.70,113,1029196800,72.88,HSY,3
wfML9YQLb2vYpJTLH,1429793256755,down,7.62,7.26,109,1390435200,8.04,WIN,9
jsivE2SrcB7ZyS8iH,1429793305196,up,8.14,8.04,137,1393977600,7.85,WIN,4
f64pEqx4DkPgvRr7r,197.14,201.23,6,1252022400,91,up,1429833170872,BLK,188.5
ns97G8xCTAKKjMFqQ,205.55,213.92,5,1253577600,102,up,1429833204348,BLK,200
2GmXTvhf5Ng39rD9c,208.35001,213.11,2,1254700800,111,up,1429833235158,BLK,202.97
7ttqNAYiNdFg9JRhc,223.72,218,2,1256774400,129,up,1429833277549,BLK,218
h7pBLt8LQJAze3PMc,32.93,33.33,1,1151539200,90,down,1429833300751,RF,33.44
vPq6sSGcaitnckAxZ,33.35,33.52,1,1151884800,92,down,1429833313087,RF,33.52
zubEjdX5ogohfKQXY,33.18,33.53,2,1152144000,94,down,1429833320529,RF,33.53
6mPQaxHyFs3oFQ84w,38.92,37.97,1,1248220800,90,up,1429833341430,ALXN,37.97
Z7yN6vYJJ76wKezXm,43.55,45.95,12,1250726400,111,up,1429833369958,ALXN,41.66
bBAxcNatyzMfYEtTu,45.48,44,1,1254182400,138,up,1429833414559,ALXN,44
K5ZJ8euwi9AWd8RjF,16.63,17.00,5,1242864000,90,up,1429833449326,MO,16.46
nLmF4i53yLyMpgfJ3,17.00,17.35,2,1244419200,101,up,1429833489506,MO,16.89
HhKEZFDQKsQbp7uhd,16.45,16.26,1,1245715200,112,down,1429833534153,MO,16.56
CEENuE5bsSwTqtQ5B,17.28,17.69,3,1248652800,135,up,1429833588049,MO,16.99
FAEJgSWekoEuGSWZe,17.72,17.44,7,1249603200,144,up,1429833626812,MO,17.44
yNw2aRtYLWqqzL52Y,57.50,58.41,11,1031875200,91,down,1429833759619,DHR,61.01
Mo5TunZakqGtmsvyu,111.30,114,3,1387324800,100,down,1429833830173,AMGN,114
pkei7rokzaTvjgd3q,112.62,114.75,2,1388016000,105,down,1429833841763,AMGN,114.75
5n6seZchcgeG84uoq,119.83,118,4,1390348800,122,up,1429833864160,AMGN,118
R294y7fSmfAoXRkwM,112.56,111.48,4,1399334400,194,down,1429833972489,AMGN,114
